"id","id_session","id_YM","id_GA","created","location","branch","direction","amount","price"
"1519","404b4bcd08c310d1e2421713d7f7f404",,"GA1.2.40758075.1613030821","2021-02-11 11:24:14","Krasnogorsk","Управление недвижимостью, ЖКХ","Клининг","80","51500"
"1520","404b4bcd08c310d1e2421713d7f7f404",,"GA1.2.40758075.1613030821","2021-02-11 11:24:33","Krasnogorsk","Управление недвижимостью, ЖКХ","Клининг","20","14000"
"1521","17a40595a3878498b5a5b6c9a6b4dab8",,"GA1.2.282703380.1613031838","2021-02-11 11:24:40","Moscow","Здравоохранение и медицина","Другое","7","По запросу"
"1522","59b5952655067d018e43ebaede0533c0","1612901611191206940","GA1.2.814018891.1612901611","2021-02-11 11:39:32","St Petersburg","Выездное обслуживание оборудования","Другое","4","По запросу"
"1523","59b5952655067d018e43ebaede0533c0","1612901611191206940","GA1.2.814018891.1612901611","2021-02-11 11:40:08","St Petersburg","Выездное обслуживание оборудования","Кондиционирование и вентиляция","4","5000"
"1524","8312179a9b75e076bbe807f94ae98dca","1613032843121763270","GA1.2.635263161.1613032843","2021-02-11 11:48:26","Kazan’","Мобильные сотрудники","Выездной ремонт бытовой техники","100","80200"
"1525","8312179a9b75e076bbe807f94ae98dca","1613032843121763270","GA1.2.635263161.1613032843","2021-02-11 11:48:43","Kazan’","Мобильные сотрудники","Выездной ремонт бытовой техники","50","41200"
"1526","0445b3d25693de432388e2a496690e60",,"GA1.2.24255096.1613034931","2021-02-11 12:16:25","Nemchinovka","Телекоммуникации и ИТ","Обслуживание оборудования связи","0","По запросу"
"1527","4d02ea2d6dee676b342135c688948a5a","1612783632629448775","GA1.2.1986909124.1612783632","2021-02-11 12:38:16","Yekaterinburg","Безопасность и видеонаблюдение","Обслуживание систем безопасности и видеонаблюдения","1","5000"
"1528","4d02ea2d6dee676b342135c688948a5a","1612783632629448775","GA1.2.1986909124.1612783632","2021-02-11 12:41:59","Yekaterinburg","Безопасность и видеонаблюдение","Обслуживание систем безопасности и видеонаблюдения","1","5000"
"1529","4d02ea2d6dee676b342135c688948a5a","1612783632629448775","GA1.2.1986909124.1612783632","2021-02-11 12:42:10","Yekaterinburg","Безопасность и видеонаблюдение","Установка и сервис оборудования","1","5000"
"1530","4d02ea2d6dee676b342135c688948a5a","1612783632629448775","GA1.2.1986909124.1612783632","2021-02-11 12:42:15","Yekaterinburg","Безопасность и видеонаблюдение","Установка и сервис оборудования","5","5000"
"1531","4d02ea2d6dee676b342135c688948a5a","1612783632629448775","GA1.2.1986909124.1612783632","2021-02-11 12:42:22","Yekaterinburg","Безопасность и видеонаблюдение","Другое","5","По запросу"
"1532","4d02ea2d6dee676b342135c688948a5a","1612783632629448775","GA1.2.1986909124.1612783632","2021-02-11 12:42:26","Yekaterinburg","Безопасность и видеонаблюдение","Обслуживание систем безопасности и видеонаблюдения","5","5000"
"1533","4d02ea2d6dee676b342135c688948a5a","1612783632629448775","GA1.2.1986909124.1612783632","2021-02-11 12:42:36","Yekaterinburg","Безопасность и видеонаблюдение","Установка и сервис оборудования","5","5000"
"1534","0096c657e9d0830294a1efac170af18d","16130367961006558753","GA1.2.1359719428.1613036797","2021-02-11 12:55:49","Voronezh","Выездное обслуживание оборудования","Спецтехника","50","41200"
"1535","f066747efa4da720e32caa757c1aff6e",,"GA1.2.559715344.1613040229","2021-02-11 13:45:23","Ozyory","Управление недвижимостью, ЖКХ","ЖКХ сервис","2","20000"
"1536","4d02ea2d6dee676b342135c688948a5a","1612783632629448775","GA1.2.1986909124.1612783632","2021-02-11 15:17:16","Yekaterinburg","Безопасность и видеонаблюдение","Обслуживание систем безопасности и видеонаблюдения","1","5000"
"1537","1ffe9569b5338ef511727d738b4c3461","1613046710309836102","GA1.2.934748170.1613046710","2021-02-11 15:32:42","Moscow","Телекоммуникации и ИТ","Другое","12","По запросу"
"1538","1ffe9569b5338ef511727d738b4c3461","1613046710309836102","GA1.2.934748170.1613046710","2021-02-11 15:32:45","Moscow","Телекоммуникации и ИТ","Другое","1","По запросу"
"1539","15a4c593e3e84192f72ad022cad2168f","1613047335583319604","GA1.2.2115605592.1613047335","2021-02-11 15:42:55","Rostov-on-Don","Мобильные сотрудники","Монтажники","4","По запросу"
"1540","c81c6d6cc5f66ddb60f0ff662cfd3fa4",,,"2021-02-11 16:25:53","Ashquelon","Мобильные сотрудники","Мультисервисные услуги","1","По запросу"
"1541","c81c6d6cc5f66ddb60f0ff662cfd3fa4",,,"2021-02-11 16:26:00","Ashquelon","Мобильные сотрудники","Мультисервисные услуги","41","По запросу"
"1542","c81c6d6cc5f66ddb60f0ff662cfd3fa4",,,"2021-02-11 16:26:11","Ashquelon","Мобильные сотрудники","Другое","1","По запросу"
"1543","e92dd257dc980953d1f9a3155f7ac9b6","1612510674830231174","GA1.2.59458909.1612510674","2021-02-11 17:10:40","Moscow","Безопасность и видеонаблюдение","Обслуживание систем безопасности и видеонаблюдения","30","25400"
"1544","60b95078cc2fe8c4be0270d68c15a952","1613055883653191421","GA1.2.886141979.1613055884","2021-02-11 18:05:45","Moscow","Промышленность, производство, ТЭК","Другое","0","По запросу"
"1545","60b95078cc2fe8c4be0270d68c15a952","1613055883653191421","GA1.2.886141979.1613055884","2021-02-11 18:05:51","Moscow","Промышленность, производство, ТЭК","Другое","100","По запросу"
"1546","60b95078cc2fe8c4be0270d68c15a952","1613055883653191421","GA1.2.886141979.1613055884","2021-02-11 18:05:56","Moscow","Промышленность, производство, ТЭК","Другое","10","По запросу"
"1547","60b95078cc2fe8c4be0270d68c15a952","1613055883653191421","GA1.2.886141979.1613055884","2021-02-11 18:06:20","Moscow","Телекоммуникации и ИТ","Инвентаризация оборудования","10","По запросу"
"1548","8c1ecd84a55579aa41fa6b7dc99b192e","1613056139665074738","GA1.2.778868.1613056140","2021-02-11 18:10:32","Blagoveshchensk","Промышленность, производство, ТЭК","Обслуживание промышленных объектов","100","193500"
"1549","e92d7f8e9a3c51545153b39b883387e1","1612186476586876558","GA1.2.381087820.1612186214","2021-02-11 18:48:41","Novopodrezkovo","Промышленность, производство, ТЭК","Сервис оборудования предприятий","10","20000"
"1550","e92d7f8e9a3c51545153b39b883387e1","1612186476586876558","GA1.2.381087820.1612186214","2021-02-11 18:48:45","Novopodrezkovo","Промышленность, производство, ТЭК","Сервис оборудования предприятий","100","193500"
"1551","e92d7f8e9a3c51545153b39b883387e1","1612186476586876558","GA1.2.381087820.1612186214","2021-02-11 18:48:51","Novopodrezkovo","Промышленность, производство, ТЭК","Сервис оборудования предприятий","10","20000"
"1552","6b2af51ef0b513b2ee2087caf06714f5",,"GA1.2.1104843508.1613060521","2021-02-11 19:22:52","Nizhniy Novgorod","Управление недвижимостью, ЖКХ","Обслуживание и ремонт БЦ/ТЦ ","10","20000"
"1553","5ec58d058570b5fc9f9a88599558da00","1613063727222071472","GA1.2.666239032.1613063727","2021-02-11 20:17:52","Obninsk","Промышленность, производство, ТЭК","Другое","10","По запросу"
"1554","24f76c415d363bd351df174e35d7f0ec","1612975703647969649","GA1.2.1124826250.1612975703","2021-02-11 21:04:32","Moscow","Выездное обслуживание оборудования","Кондиционирование и вентиляция","10","9500"
"1555","5f010738293529b0689e159bc7fc6350","1613068431445968103","GA1.2.1177323792.1613068431","2021-02-11 21:34:56","Almaty","Мобильные сотрудники","Монтажники","15","По запросу"
"1556","5f010738293529b0689e159bc7fc6350","1613068431445968103","GA1.2.1177323792.1613068431","2021-02-11 21:45:43","Almaty","Мобильные сотрудники","Монтажники","15","По запросу"
"1557","ac7d09f74b525955c654d226fcaf107d",,"GA1.2.912418158.1613070715","2021-02-11 22:13:01","Simferopol","Мобильные сотрудники","Другое","0","По запросу"
"1558","ac7d09f74b525955c654d226fcaf107d",,"GA1.2.912418158.1613070715","2021-02-11 22:13:06","Simferopol","Мобильные сотрудники","Другое","1","По запросу"
"1559","b4e8cb023f883dfff392fa5c0e29f3f4","1613076461597369802","GA1.2.1777386181.1613076461","2021-02-11 23:49:01","Lipetsk","Мобильные сотрудники","Другое","5","По запросу"
"1560","b4e8cb023f883dfff392fa5c0e29f3f4","1613076461597369802","GA1.2.1777386181.1613076461","2021-02-11 23:49:09","Lipetsk","Мобильные сотрудники","Другое","10","По запросу"
"1561","99a3e6e967052305c34de62d13f19e1a",,"GA1.2.1357365088.1613082878","2021-02-12 01:41:28","Odessa","Управление недвижимостью, ЖКХ","ЖКХ сервис","14","28000"
"1562","99a3e6e967052305c34de62d13f19e1a",,"GA1.2.1357365088.1613082878","2021-02-12 01:41:34","Odessa","Управление недвижимостью, ЖКХ","ЖКХ сервис","15","30000"
"1563","eff94e93a0a85da5274b7f164366c767","1613085842548192557","GA1.2.1645964321.1613085843","2021-02-12 02:24:33","Moscow","Мобильные сотрудники","Строительные бригады","30","По запросу"
